fold,user_id,sequence_row,t_idx,question_id,response,timestamp,concept_ids,question_idx,interaction_id,concept_indices,concept_mask,delta_t_log_bin,question_type,num_concepts,concept_rarity_bucket,hist_accuracy,question_difficulty_prior,concept_difficulty_prior,content_embedding_missing,analysis_embedding_missing,content_vec_0,content_vec_1,content_vec_2,content_vec_3,content_vec_4,content_vec_5,content_vec_6,content_vec_7,content_vec_8,content_vec_9,content_vec_10,content_vec_11,content_vec_12,content_vec_13,content_vec_14,content_vec_15,content_vec_16,content_vec_17,content_vec_18,content_vec_19,content_vec_20,content_vec_21,content_vec_22,content_vec_23,content_vec_24,content_vec_25,content_vec_26,content_vec_27,content_vec_28,content_vec_29,content_vec_30,content_vec_31,analysis_vec_0,analysis_vec_1,analysis_vec_2,analysis_vec_3,analysis_vec_4,analysis_vec_5,analysis_vec_6,analysis_vec_7,analysis_vec_8,analysis_vec_9,analysis_vec_10,analysis_vec_11,analysis_vec_12,analysis_vec_13,analysis_vec_14,analysis_vec_15,analysis_vec_16,analysis_vec_17,analysis_vec_18,analysis_vec_19,analysis_vec_20,analysis_vec_21,analysis_vec_22,analysis_vec_23,analysis_vec_24,analysis_vec_25,analysis_vec_26,analysis_vec_27,analysis_vec_28,analysis_vec_29,analysis_vec_30,analysis_vec_31
0,13107,5140,0,2333,0,1599818367000,155,2334,2334,156,1,0,-1,1,3,0.7945144675377352,0.9233900107312255,0.7307451489685668,0,0,-0.016605654546410765,-0.31046543770762275,0.589770940001294,-0.2700713839033806,0.001841501564637178,0.042417287608344074,0.01648606835263862,0.1425283612195125,-0.0020255615980824837,-0.23172913942673456,0.05539393389720898,0.01578283671387979,-0.008435725733260353,0.22859492695496084,-0.02769891814726807,-0.054833653385801005,-0.016653548957369865,-0.06827133129612487,-0.31360761384415103,0.15512127396186726,-0.1924839015250326,-0.305710639141191,0.09395490578000185,-0.03198779671355066,-0.01453122696054335,0.015255458913141583,0.12404358002773658,-0.03527294611065507,0.19345277619472107,0.07366369470063007,-0.01186540299506773,0.13885651761708953,-0.01610597308720221,-0.41943782313000016,0.5082842704268759,-0.1729355401957216,0.07317404644811625,0.007037358458532493,0.03169356552053911,0.07368585591118833,-0.1082250565939693,-0.20451179060556285,0.07205194944459897,0.08779635960696479,-0.06437438161258936,0.3163525163043145,0.0616370524264765,-0.01984314733571135,-0.07236548850744125,-0.14754153711886267,-0.36818898487040497,0.09966415457677405,-0.06027637664184573,-0.2763311519551815,0.0852739565555674,0.006532119847478685,0.0547220690125674,-0.014483327629089354,0.16519190721419375,-0.11027263893463048,0.13545570382595004,0.03418056611054814,0.1433304044151867,0.0796299165538926
0,13107,5140,1,786,0,1599828038000,301,787,787,302,1,13,0,1,3,0.0,0.8364278965348073,0.9206995589959245,0,0,0.15127345635804434,-0.36211529469387943,0.4777608045662593,-0.2627145986210733,0.22344582754468695,-0.21262264635597136,-0.04090402724470415,0.20341346733988813,-0.048548740642394804,-0.05817349321294341,-0.0539559619574782,-0.13149934064793617,0.10151542157786225,0.11067645439485407,0.020341715036950335,-0.09653826265884244,0.005735106864171785,-0.058451334939892005,-0.2895918362478123,0.15714826021439943,-0.08585410251680586,-0.2398438333034845,-0.08502008224248969,-0.10011941749411087,0.05878317442612036,0.06610445299916665,0.33638056427793056,-0.06544693869911229,0.12503821418008518,0.01118583683816258,0.13069091991726411,0.006193794590737366,-0.011800662819823443,-0.19518197486698255,0.5705907935234484,-0.2645788476360121,0.09944508277292659,-0.13121728888817727,0.09108597280365092,0.1795143269066216,-0.0294457529581231,-0.07976123133756921,-0.13811795937862206,-0.09983476968627467,0.19850353139017934,0.23436850871537704,0.07352279037266016,-0.12306224260313631,-0.17086803378389878,-0.05428746096907188,-0.1511733973842567,0.004069222788272761,-0.22925705186890796,-0.06479156057964015,0.07517615858515117,-0.20369410554478481,0.056148212742434235,0.07468810818726808,0.32872281118810187,-0.14926740525575935,0.09082448785016174,-0.06954816277213546,0.1599481053089338,-0.10369514063530788
0,13107,5140,2,3511,0,1599828038000,618,3512,3512,619,1,0,0,1,2,0.0,0.8344831443739384,0.8344831443739384,0,0,-0.11908483417185706,-0.08663671168967321,0.5415435691316369,-0.20174988744337788,0.13562666380045468,-0.013761870912152594,-0.13377661065944144,0.07737709534158396,-0.0688352632652958,-0.19124668952199272,0.01506161768285524,-0.07326571369706714,0.039268163697546425,0.14461512314044508,0.18421598024248198,-0.04405508432652337,-0.12481707732401265,0.004648787066583406,-0.11784380720294389,0.33786759503791164,-0.0003929647193323809,-0.3346884797679963,-0.14105070981522333,-0.19670959176598077,-0.041543493188626886,0.04297419105295653,0.33587606596177655,-0.0028487993885336124,0.1795868466914366,-0.09426233981778222,0.03865679837115749,-0.15283681842166427,-0.11107498915692683,-0.20471838938356585,0.5986175510320116,-0.15058992189415055,-0.024236207230131118,-0.06947681431483783,-0.07165808019066221,-0.14336519928498748,-0.16836915214983444,0.05881812647590095,-0.0957172263069274,-0.2347271663847599,-0.1075736506717915,0.05582783968043924,0.11207477024440277,-0.07990836846557525,-0.03633697654154033,0.0734024632775855,-0.143204152373837,-0.009341459794045673,-0.0824858362641789,-0.13526732673735353,0.02485185324093354,-0.03304803355065542,-0.0937002786063463,-0.07650894528919211,0.3073995010786488,0.3159743019036903,0.08955906791844377,0.1648674727759026,0.30163156980433964,-0.12109090904422917
0,13107,5140,3,790,0,1599828108000,46,791,791,47,1,6,0,1,3,0.0,0.667423162529809,0.6779374001912073,0,0,0.0016431687247013284,-0.33205366709651957,0.5188789076877892,-0.16673041487624976,-0.044406853423480865,-0.05691565592161253,-0.08273571044467845,0.02602495057037465,-0.29739847799310376,-0.17362542220111818,-0.11271981286875876,-0.13274510886396076,0.020234026283467405,0.1923605307814597,-0.003722349976230347,-0.020517238001699002,0.28270629641801664,0.0175284875225645,-0.21443371531794084,0.22434466677668913,-0.08013270704078362,-0.09784092943663802,0.005328118470280316,-0.23273354854787784,0.083015651763073,0.20015185037689626,0.15901379829683393,-0.06684246908585124,0.09483038426349338,0.22484575515712077,0.07574513263989394,-0.06695331078520715,-0.01768426524147889,-0.167612873706226,0.6332530486232805,-0.2731518221036028,0.12425797225078233,0.021575195697547535,-0.19334994371383166,-0.0041485599251038325,-0.15025332703304803,-0.18155949121622436,-0.049460727663761146,-0.05991579501336559,0.012638180666468797,0.23618277558424827,0.06654521746258665,-0.03475902068168521,0.06212592018803246,-0.15192544102766165,-0.3076468606852394,0.2167973756681016,-0.03567546846255327,0.016036559928278443,-0.08888589252161519,-0.17081925533318518,0.032423007311164785,0.08299999955997106,0.2415495142832549,-1.8076798422711183e-05,0.09546154613568729,-0.09193782092860565,0.15347900528873976,-0.07002898664736192
0,13107,5140,4,791,0,1599828187000,155,792,792,156,1,6,0,1,3,0.0,0.6808113995748565,0.7307451489685668,0,0,0.014260092229490222,-0.18255925641176876,0.49613591539229907,-0.22513467982076604,0.10098553822869563,-0.11615039024551799,-0.11637550923445074,0.028499550827597912,-0.11116247151621844,-0.28286505062644274,0.09224128993905836,-0.17099505818846591,0.06542847593177124,0.06361426507649905,0.11062310787703522,-0.13010817088544696,0.0015042642112853984,-0.25145083218906167,-0.3175880287049548,0.21593950530475492,-0.012025308197637896,-0.22673352877902403,0.1386126852689193,0.029065117627522636,0.03358186900686096,-0.10698180827987762,-0.05076440867873529,0.2394282825981559,0.04510504593005786,0.19919960793182667,0.18248675281808563,0.1848029934948064,-0.154300585650741,-0.17017338336507268,0.5730673272766088,-0.08551901235838481,0.18642709251466136,-0.06385599230079415,-0.3276529164987876,-0.07961572771750138,-0.176136193834281,-0.23542802528994317,0.039528452288598484,-0.192924464509334,0.16534328112688937,0.15006172025747533,0.13249875586898008,0.022939414331523512,0.033854171408609135,-0.01611989701427011,-0.34373498769205074,0.08292371858108041,0.028369151436144106,0.012725903999427196,0.03867057664246089,-0.0997988980940232,-0.19645668510512726,0.010132527293379174,-0.03529332591975995,0.17240281911651095,0.12465225607979362,0.11577765825808385,0.13709218228078995,0.09773445142959955
0,13107,5140,5,794,0,1599828284000,303,795,795,304,1,6,0,1,3,0.0,0.765643937547348,0.5773658864165033,0,0,-0.18121649205339554,-0.33822794596594946,0.48644667287205356,-0.27215490039999474,0.07746795382682944,-0.05323673425466869,-0.0939257870472893,0.06949513967288853,-0.1173057126609647,-0.13036525276301067,0.1603168418532143,-0.21193537848886757,0.24339975504374264,0.2366281990473748,0.19014119235988233,-0.10293165898326023,0.04667615266053017,-0.028010405841471915,-0.33499576658150004,0.13439593181967646,-0.08716232821289593,-0.037837948522784125,0.021049422696028292,-0.12800045224516296,-0.10868722883360274,0.09870964564227565,0.07504490832452407,-0.020817827938726604,0.06415628507819719,0.05986879022121808,0.24846532013801084,-0.00756026935410412,-0.20935332896682718,-0.22378174358633054,0.6115241437901334,-0.1845215627228091,0.14754402821699994,-0.043248498173109585,-0.34192762014174527,-0.08127019352935472,-0.15153470993992416,-0.1358612591345134,0.009951815071065058,-0.0581270259285512,0.22102551129582795,0.20694763979177838,-0.06083077660657184,-0.029266176345095287,0.11833791707268174,0.03467855003653156,-0.14488423927587743,0.09598583442568501,-0.03947179501447711,0.06641970320418389,0.07829551778842664,-0.23743063725113622,-0.19495192887780366,0.170853784051929,0.0216134219944904,0.04960267703233299,0.12307637524142344,-0.01935131670946301,0.10095942827473438,0.008024207261143697
0,13107,5140,6,800,1,1600430352000,55,801,8367,56,1,19,-1,1,3,0.0,0.8055589547348415,0.8032387832662341,0,0,-0.22999370408267844,-0.1903698906055176,0.688975409054832,-0.21191975200610896,0.21306734029414254,0.03215028831349815,-0.09351198632256848,-0.021338287078994104,-0.0007122004260399742,-0.09897486158377532,-0.10892654732367375,-0.2410831357517576,0.09752373207219948,0.048724280502617595,0.031122003469517514,-0.22969275319317287,0.17260979876216098,-0.13991670982170373,-0.14488296048938926,0.0373803965571722,-0.0572890220224592,-0.11299304764691803,-0.04293934912954365,-0.1397335717932856,0.0518064055641284,0.05798485255476176,0.125033884027586,0.10816162860731524,0.16518468679666876,0.05545321756433615,0.12883081610418634,-0.02691083367747679,-0.1099458661548635,-0.2584125521804126,0.6632413235243809,-0.12895838838398616,0.15418374480396912,-0.07944553748212564,-0.05101935739734991,0.020996479969208504,-0.144189496586947,-0.1569488278492571,-0.05764665551939705,-0.12310422743482355,0.015390789297491896,0.08020452811902475,0.09856789782280907,-0.1022980820774844,0.08653030346634943,-0.13729805480576,-0.30971483624025953,0.19261525576098965,-0.0022943102130008283,0.08708189682014786,-0.04193538057407961,-0.11391408883455399,-0.04507365230695412,0.14384359996998075,0.23383059965128083,-0.10163492475922647,0.026907620296964065,-0.08334322358048402,0.24127550761584943,-0.07373805168689947
0,13107,5140,7,799,1,1600432970000,55,800,8366,56,1,11,-1,1,3,0.14285714285714285,0.9101556712944048,0.8032387832662341,0,0,-0.1282407718932464,-0.03169275059672651,0.5227996963091429,-0.16336373260234985,0.21705328726647294,-0.01150272034007585,-0.32744036982448305,-0.025914806857039254,-0.05921853459696476,-0.10876878754206219,0.14929926395849158,-0.25389970808841417,0.2213963983584425,0.20782272291990028,0.16283417439804904,-0.13291365110390066,-0.06481955446601792,-0.15087488183648837,-0.2643918520292673,0.20642879902025177,-0.11656338612659917,-0.10106753639240694,-0.010109567283143972,-0.07271847238246028,-0.19124496728606216,0.03112993635573475,0.15059833898644814,-0.02993373340894188,0.1884867972033059,-0.047860597052477104,0.13418793971081877,0.05755422840214309,-0.03904715939983313,-0.1702483674727982,0.6507583685184426,-0.1729286639507954,0.06573223635276555,-0.09061769051428822,-0.189192890421918,0.08016920941716298,-0.11944476696533643,-0.2164453459543959,0.000825550751988061,-0.04609563179794729,0.07769940885283194,0.31484258035267676,0.13473001735145765,0.0013905701003509505,-0.05499795960219639,-0.10570609631980742,-0.31356659125782743,0.13213271639357313,-0.10473224894053383,0.03289482195702823,-0.10944547095065589,-0.17268794075620963,-0.03211942303952784,0.11398749765445113,0.1595940442797234,-0.009883652192854133,0.04663486567566645,-0.10099305031717593,0.1953292274618358,-0.02890969139546773
0,13107,5140,8,2686,0,1600432970000,55,2687,2687,56,1,0,0,1,3,0.25,0.8582792417498263,0.8032387832662341,0,0,-0.10953005902593232,-0.20108538738901496,0.5777412029872069,-0.16534805100855748,-0.08309083365530984,-0.004014159021257324,-0.11279980826393254,0.129040602200314,-0.30076713643568587,-0.11938179719094595,-0.1545490750744294,-0.2177092708982993,0.04680001536037094,0.17890728975936643,0.0663908322648152,-0.03828286895640134,-0.059193049050569276,0.04956632526246786,-0.2563581514302697,0.2968181986499839,-0.04738659608794417,0.07426987975569478,0.030615726695340056,0.05911337439789417,-0.07447051010955062,0.1806817342264197,0.18500183888947644,-0.11447671236316448,0.10214707222083604,-0.13271669011256584,0.21249017286308625,-0.058171415362079586,-0.08917184563926979,-0.16989827940612248,0.5642964871394328,-0.26438932830716005,0.0034476626425221824,-0.0430547630292097,-0.05092174513182193,0.0009938588843426866,-0.17560007516699602,-0.21009334227571633,0.005492082187463849,-0.12875798118896506,0.07060295561398298,0.23585787077422077,0.15304595190228545,-0.08302321625624881,-0.041504423355235964,-0.16991246796592227,-0.2929498770248958,0.22544706556020783,-0.051409505461336595,0.03996566665607084,-0.045240177994473066,-0.08070895888105156,0.003246544849294731,0.159209544304155,0.3023010846927051,-0.07129691778864558,0.05271298481276234,-0.09897525539224401,0.26232407914383143,-0.06798764901276648
0,13107,5140,9,802,0,1600433113000,155,803,803,156,1,7,0,1,3,0.2222222222222222,0.4645309918082729,0.7307451489685668,0,0,-0.11405212908043033,-0.21720995421064487,0.5742694843150533,-0.24958224292935496,0.0972978527560172,-0.019942734641796526,-0.07800318511259982,0.08679029242349415,-0.14225413465234887,-0.23530366144804166,0.0171301688882075,-0.12078937777724467,0.18234683338360663,0.21168010836365633,0.1831638932260248,-0.20811683267299513,0.0441009320570481,-0.08880582984611181,-0.1989480830231559,0.1807571715305423,-0.12447690154433891,-0.10434283490459596,-0.06565193806827228,-0.2171576909634415,-0.07511345682953753,0.06154343167471007,0.23011034079383694,-0.021783129634285612,0.16453355969788458,0.074056699166713,0.15299383915924583,-0.009665048437789116,-0.15779299067652236,-0.14687444622222462,0.6658945300232162,-0.2315664251110778,0.09881704251159247,-0.064801571702337,-0.17462291236531524,-0.09858531974901392,-0.16371858798823588,-0.22126529552885532,0.03513781962967881,-0.08522257624529515,0.14288979139498292,0.25295681750743465,0.11032291670928125,-0.010052108447040253,0.004952484162685461,-0.11433108977884136,-0.19795043801633502,0.07735500396564371,0.04924312265400187,0.05834056841059352,-0.02460814041605844,-0.21444615716637677,-0.09405759614294391,0.16790207253754025,0.17147024800949198,-0.036196552134144085,-0.019291945719304524,-0.002873655141123703,0.2019696851272532,-0.0420722768582542
